,0,1,2,3,4,5,6
132,0,0.0,0,0.0,0.0,799.0,NEGATIVE
133,0,0.0,0,0.0,0.0,1800.0,NEGATIVE
134,6,0.0007413814407512665,2,0.0002471271469170888,1.0,8093.0,NEGATIVE
135,0,0.0,0,0.0,0.0,119.0,NEGATIVE
136,0,0.0,1,3.116526942375417e-05,0.0,32087.0,NEGATIVE
137,0,0.0,0,0.0,0.0,1315.0,NEGATIVE
138,0,0.0,0,0.0,0.0,839.0,NEGATIVE
139,0,0.0,0,0.0,0.0,236.0,NEGATIVE
140,0,0.0,0,0.0,0.0,721.0,NEGATIVE
141,0,0.0,0,0.0,0.0,2693.0,NEGATIVE
142,0,0.0,0,0.0,0.0,1274.0,NEGATIVE
143,0,0.0,1,0.0008417508417508417,0.0,1188.0,NEGATIVE
144,0,0.0,0,0.0,0.0,1150.0,NEGATIVE
145,0,0.0,1,0.0008116883116883117,0.0,1232.0,NEGATIVE
146,0,0.0,2,0.002105263157894737,0.0,950.0,NEGATIVE
147,0,0.0,0,0.0,0.0,1243.0,NEGATIVE
148,0,0.0,0,0.0,0.0,2180.0,NEGATIVE
149,0,0.0,0,0.0,0.0,135.0,NEGATIVE
150,0,0.0,0,0.0,0.0,27.0,NEGATIVE
151,0,0.0,0,0.0,0.0,780.0,NEGATIVE
152,0,0.0,1,0.004651162790697674,0.0,215.0,NEGATIVE
153,1,3.8370040672243114e-05,1,3.8370040672243114e-05,1.0,26062.0,NEGATIVE
154,5,0.0025075225677031092,5,0.0025075225677031092,1.0,1994.0,NEGATIVE
155,0,0.0,0,0.0,0.0,6367.0,NEGATIVE
156,2,0.00013225763787858748,3,0.00019838645681788123,1.0,15122.0,NEGATIVE
157,0,0.0,0,0.0,0.0,520.0,NEGATIVE
158,0,0.0,0,0.0,0.0,2248.0,NEGATIVE
159,4,0.0020060180541624875,5,0.0025075225677031092,1.0,1994.0,NEGATIVE
160,1,0.0038461538461538464,1,0.0038461538461538464,1.0,260.0,NEGATIVE
161,0,0.0,0,0.0,0.0,453.0,NEGATIVE
162,0,0.0,0,0.0,0.0,192.0,NEGATIVE
163,0,0.0,0,0.0,0.0,1945.0,NEGATIVE
164,0,0.0,0,0.0,0.0,907.0,NEGATIVE
165,0,0.0,0,0.0,0.0,5230.0,NEGATIVE
166,10,0.0004631773969430292,15,0.0006947660954145438,1.0,21590.0,NEGATIVE
167,0,0.0,0,0.0,0.0,456.0,NEGATIVE
168,0,0.0,0,0.0,0.0,127.0,NEGATIVE
169,0,0.0,0,0.0,0.0,291.0,NEGATIVE
170,0,0.0,0,0.0,0.0,62.0,NEGATIVE
171,0,0.0,0,0.0,0.0,1077.0,NEGATIVE
172,0,0.0,1,0.0014684287812041115,0.0,681.0,NEGATIVE
173,0,0.0,1,0.00028851702250432774,0.0,3466.0,NEGATIVE
174,9,0.0017786561264822134,6,0.0011857707509881424,1.0,5060.0,NEGATIVE
175,0,0.0,0,0.0,0.0,5163.0,NEGATIVE
176,0,0.0,1,0.0009285051067780873,0.0,1077.0,NEGATIVE
177,0,0.0,0,0.0,0.0,900.0,NEGATIVE
178,1,0.0015698587127158557,2,0.0031397174254317113,1.0,637.0,NEGATIVE
179,0,0.0,0,0.0,0.0,115.0,NEGATIVE
180,0,0.0,2,0.009345794392523364,0.0,214.0,NEGATIVE
181,0,0.0,0,0.0,0.0,1527.0,NEGATIVE
182,0,0.0,1,0.006535947712418301,0.0,153.0,NEGATIVE
183,0,0.0,0,0.0,0.0,1.0,NEGATIVE
184,0,0.0,0,0.0,0.0,3940.0,NEGATIVE
185,1,0.000715307582260372,0,0.0,1.0,1398.0,NEGATIVE
186,0,0.0,1,9.701202949165696e-05,0.0,10308.0,NEGATIVE
187,16,0.00039639282528986224,13,0.00032206917054801307,1.0,40364.0,NEGATIVE
188,0,0.0,0,0.0,0.0,6.0,NEGATIVE
189,11,0.002751375687843922,12,0.0030015007503751876,1.0,3998.0,NEGATIVE
190,0,0.0,0,0.0,0.0,1.0,NEGATIVE
191,0,0.0,0,0.0,0.0,1899.0,NEGATIVE
192,0,0.0,0,0.0,0.0,37.0,NEGATIVE
193,0,0.0,0,0.0,0.0,3119.0,NEGATIVE
194,0,0.0,0,0.0,0.0,10672.0,NEGATIVE
195,0,0.0,0,0.0,0.0,2219.0,NEGATIVE
196,0,0.0,1,0.00027731558513588466,0.0,3606.0,NEGATIVE
197,0,0.0,0,0.0,0.0,4237.0,NEGATIVE
198,0,0.0,0,0.0,0.0,69.0,NEGATIVE
199,0,0.0,0,0.0,0.0,433.0,NEGATIVE
200,0,0.0,0,0.0,0.0,88.0,NEGATIVE
201,0,0.0,1,0.0004868549172346641,0.0,2054.0,NEGATIVE
202,1,0.0004161464835622139,1,0.0004161464835622139,1.0,2403.0,NEGATIVE
203,2,0.0392156862745098,0,0.0,1.0,51.0,NEGATIVE
204,0,0.0,0,0.0,0.0,1968.0,NEGATIVE
205,0,0.0,0,0.0,0.0,313.0,NEGATIVE
206,0,0.0,0,0.0,0.0,343.0,NEGATIVE
207,0,0.0,1,0.002136752136752137,0.0,468.0,NEGATIVE
208,1,0.0010976948408342481,1,0.0010976948408342481,1.0,911.0,NEGATIVE
209,0,0.0,1,0.003067484662576687,0.0,326.0,NEGATIVE
210,0,0.0,0,0.0,0.0,1261.0,NEGATIVE
211,0,0.0,0,0.0,0.0,19.0,NEGATIVE
212,0,0.0,0,0.0,0.0,2005.0,NEGATIVE
213,2,0.00020909566126502875,10,0.0010454783063251437,1.0,9565.0,NEGATIVE
214,0,0.0,0,0.0,0.0,131.0,NEGATIVE
215,3,0.004160887656033287,2,0.0027739251040221915,1.0,721.0,NEGATIVE
216,1,0.0013869625520110957,1,0.0013869625520110957,1.0,721.0,NEGATIVE
217,0,0.0,0,0.0,0.0,351.0,NEGATIVE
218,0,0.0,0,0.0,0.0,72.0,NEGATIVE
219,0,0.0,1,0.002849002849002849,0.0,351.0,NEGATIVE
220,1,0.00303951367781155,3,0.00911854103343465,1.0,329.0,NEGATIVE
221,0,0.0,0,0.0,0.0,3247.0,NEGATIVE
222,0,0.0,1,0.0017152658662092624,0.0,583.0,NEGATIVE
223,0,0.0,0,0.0,0.0,1515.0,NEGATIVE
224,0,0.0,0,0.0,0.0,426.0,NEGATIVE
225,0,0.0,2,0.0007280669821623589,0.0,2747.0,NEGATIVE
226,0,0.0,1,0.0002733734281027884,0.0,3658.0,NEGATIVE
227,1,0.0009624639076034649,1,0.0009624639076034649,1.0,1039.0,NEGATIVE
228,0,0.0,1,0.0008143322475570033,0.0,1228.0,NEGATIVE
229,0,0.0,0,0.0,0.0,182.0,NEGATIVE
230,0,0.0,3,0.0007147962830593281,0.0,4197.0,NEGATIVE
231,20,8.301441960468534e-05,23,9.546658254538813e-05,1.0,240922.0,NEGATIVE
232,1,0.0004987531172069825,21,0.010473815461346634,1.0,2005.0,NEGATIVE
233,14,5.084641115134434e-05,12,4.358263812972372e-05,1.0,275339.0,NEGATIVE
234,0,0.0,0,0.0,0.0,96.0,NEGATIVE
235,0,0.0,0,0.0,0.0,164.0,NEGATIVE
236,0,0.0,1,0.0012254901960784314,0.0,816.0,NEGATIVE
237,1,7.748334108166744e-05,0,0.0,1.0,12906.0,NEGATIVE
238,0,0.0,0,0.0,0.0,2904.0,NEGATIVE
239,0,0.0,0,0.0,0.0,1306.0,NEGATIVE
240,0,0.0,0,0.0,0.0,656.0,NEGATIVE
241,4,0.00028649190660363845,4,0.00028649190660363845,1.0,13962.0,NEGATIVE
242,0,0.0,0,0.0,0.0,67.0,NEGATIVE
243,0,0.0,0,0.0,0.0,6040.0,NEGATIVE
244,0,0.0,0,0.0,0.0,397.0,NEGATIVE
245,1,0.0016129032258064516,1,0.0016129032258064516,1.0,620.0,NEGATIVE
246,2,0.002185792349726776,6,0.006557377049180328,1.0,915.0,NEGATIVE
247,0,0.0,1,0.001092896174863388,0.0,915.0,NEGATIVE
248,0,0.0,0,0.0,0.0,1318.0,NEGATIVE
249,0,0.0,0,0.0,0.0,1589.0,NEGATIVE
250,0,0.0,1,0.0002538071065989848,0.0,3940.0,NEGATIVE
251,0,0.0,0,0.0,0.0,3217.0,NEGATIVE
252,0,0.0,0,0.0,0.0,275.0,NEGATIVE
253,2,0.000735564545788893,2,0.000735564545788893,1.0,2719.0,NEGATIVE
254,2,0.0002978850163836759,2,0.0002978850163836759,1.0,6714.0,NEGATIVE
255,0,0.0,0,0.0,0.0,16684.0,NEGATIVE
